Master PCN,Name,Final_Subdivision_Name,Unified_Group_Name,Source,Renamed
1243462023,SUNNY ACRES IN,SUNNY ACRES IN,SUNNY ACRES IN,Grouped,False
1243462026,SUNNY HGTS AMENDED IN,SUNNY HGTS AMENDED IN,SUNNY HGTS AMENDED,Grouped,True
1243462011,SUNNYSIDE PARK IN,SUNNYSIDE PARK IN,SUNNYSIDE PARK IN,Grouped,False
1243460452,SUNRISE OF DELRAY,SUNRISE OF DELRAY,SUNRISE OF DELRAY,Grouped,False
1242461321,SUNSET PINES COND,SUNSET PINES COND,SUNSET PINES COND,Grouped,False
1243461933,SUNSET POINTE PB45P59,SUNSET POINTE PB45P59,SUNSET POINTE PB45P59,Grouped,False
1243462170,SWINTON PLACE,SWINTON ACRES,SWINTON ACRES,Grouped,True
1243462071,SWINTON GARDENS,SWINTON ACRES,SWINTON ACRES,Grouped,True
1243460846,SWINTON ACRES,SWINTON ACRES,SWINTON ACRES,Grouped,False
1243460920,SWINTON HGTS D B IN,SWINTON HGTS D B,SWINTON HGTS D,Grouped,True
1243462145,SWINTON OAKS,SWINTON OAKS,SWINTON OAKS,Grouped,False
1243461682,TALBOT HOUSE III COND DECL FILED 7-12-84 IN,TALBOT HOUSE III COND,TALBOT HOUSE III,Grouped,True
1243461828,TEMPLE SINAI OF PALM BEACH COUNTY,TEMPLE SINAI OF PALM,TEMPLE SINAI OF,Grouped,True
12434616P5,TEN TWENTY LANGER,TEN TWENTY LANGER,TEN TWENTY LANGER,Grouped,False
1243462067,TENTH STREET COMMERCE PARK,TENTH STREET COMMERCE PARK,TENTH STREET COMMERCE,Grouped,True
1243462073,TENTH STREET COMMERCE PARK PL 2,TENTH STREET COMMERCE PARK,TENTH STREET COMMERCE,Grouped,True
12434616J5,TERRACES AT DELRAY,TERRACES AT DELRAY,TERRACES AT DELRAY,Grouped,False
1243461675,THREE FIFTY FIVE BUILDING COND DECL FILED 11-18-81,THREE FIFTY FIVE BUILDING,THREE FIFTY FIVE,Grouped,True
12434616P6,THREE HUNDRED ONE,THREE HUNDRED ONE,THREE HUNDRED ONE,Grouped,False
1243462944,TIERRA VERDE AT DELRAY BEACH CONDOMINIUM,TIERRA VERDE AT DELRAY,TIERRA VERDE AT,Grouped,True
1243460820,TOTTERDALE ADD IN,TOTTERDALE ADD IN,TOTTERDALE IN,Grouped,True
1243461725,TOURIST NOOK DELRAY IN,TOURIST NOOK DELRAY IN,TOURIST NOOK DELRAY,Grouped,True
1243462913,"TOWN & COUNTRY ESTATES COND PHASES I,II,III&IV",TOWN COUNTRY ESTATES COND,TOWN COUNTRY ESTATES,Grouped,True
12434616F5,TOWN PLACE AT DELRAY,TOWN PLACE AT DELRAY,TOWN PLACE AT,Grouped,True
1243461938,LINTON SQUARE,TOWN SQUARE,TOWN SQUARE,Grouped,True
12434616E8,TOWN SQUARE,TOWN SQUARE,TOWN SQUARE,Grouped,False
12434616Q4,TOWNHOMES AT 214 4TH,TOWNHOMES AT 214 4TH,TOWNHOMES AT 214,Grouped,True
1243462926,TRANSFER STATION PL,TRANSFER STATION PL,TRANSFER STATION,Grouped,True
1243462826,"TROPIC BAY COND 1,2,3,4,5,6,7, 8,9,10,11,16 & 17",TROPIC BAY COND 1234567,TROPIC BAY COND,Grouped,True
1243462831,TROPIC BAY IN,TROPIC BAY IN,TROPIC BAY IN,Grouped,False
1243462897,TROPIC CAY 2,TROPIC CAY 2,TROPIC CAY 2,Grouped,False
1243462891,TROPIC CAY (DEACTIVATED),TROPIC CAY DEACTIVATED,TROPIC CAY DEACTIVATED,Grouped,True
1243462910,TROPIC GARDENS,TROPIC GARDENS,TROPIC GARDENS,Grouped,False
1243462818,TROPIC HARBOR COND PART TWO DECL IN,TROPIC HARBOR COND PART,TROPIC HARBOR COND,Grouped,True
1243462820,TROPIC HARBOR COND PART FOUR DECL IN,TROPIC HARBOR COND PART,TROPIC HARBOR COND,Grouped,True
1243462822,TROPIC HARBOR COND PART FIVE DECL IN,TROPIC HARBOR COND PART,TROPIC HARBOR COND,Grouped,True
1243462817,TROPIC HARBOR COND PART ONE DECL IN,TROPIC HARBOR COND PART,TROPIC HARBOR COND,Grouped,True
1243462827,TROPIC HARBOR COND PART SIX DECL IN,TROPIC HARBOR COND PART,TROPIC HARBOR COND,Grouped,True
1243462828,TROPIC HARBOR COND PART SEVEN  DECL IN,TROPIC HARBOR COND PART,TROPIC HARBOR COND,Grouped,True
1243462819,TROPIC HARBOR COND PART THREE  DECL IN,TROPIC HARBOR COND PART,TROPIC HARBOR COND,Grouped,True
1243462803,TROPIC ISLE 3RD SEC IN PB 25 PGS 36 & 37,TROPIC ISLE 2ND SEC,TROPIC ISLE 2ND,Grouped,True
1243462802,TROPIC ISLE 2ND SEC,TROPIC ISLE 2ND SEC,TROPIC ISLE 2ND,Grouped,True
1243462804,TROPIC ISLE 4TH SEC IN PB 25 PGS 69 & 70,TROPIC ISLE 3RD SEC,TROPIC ISLE 3RD,Grouped,True
1243462838,TROPIC ISLE 5TH SEC,TROPIC ISLE 4TH SEC,TROPIC ISLE 4TH,Grouped,True
1243462855,TROPIC ISLE 6TH SEC,TROPIC ISLE 5TH SEC,TROPIC ISLE 5TH,Grouped,True
1243462856,TROPIC ISLE 7TH SEC,TROPIC ISLE 6TH SEC,TROPIC ISLE 6TH,Grouped,True
1243462866,TROPIC ISLES 2ND SEC REPL LTS 120 & 121,TROPIC ISLE 7TH SEC,TROPIC ISLE 7TH,Grouped,True
1243463210,TROPIC ISLE HARBOR SHOPPING CENTER IN,TROPIC ISLE HARBOR SHOPPING,TROPIC ISLE HARBOR,Grouped,True
1243462801,TROPIC ISLE IN,TROPIC ISLE IN,TROPIC ISLE IN,Grouped,False
1243462890,TROPIC ISLES TOWNHOMES REPL,TROPIC ISLES TOWNHOMES,TROPIC ISLES TOWNHOMES,Grouped,True
1243462889,TROPIC ISLES TOWNHOMES,TROPIC ISLES TOWNHOMES,TROPIC ISLES TOWNHOMES,Grouped,False
1243462902,TROPIC PALMS PL 1 IN PB 25 PGS 99 TO 102 INC,TROPIC PALMS PL 1,TROPIC PALMS 1,Grouped,True
1243462903,TROPIC PALMS REPL OF PL 1 IN,TROPIC PALMS PL 1,TROPIC PALMS 1,Grouped,True
1243462905,TROPIC PALMS PL 3 IN PB 25 PGS 137 TO 139 INC,TROPIC PALMS PL 2,TROPIC PALMS 2,Grouped,True
1243462906,TROPIC PALMS PL 4 IN PB 25 PGS 140 & 141,TROPIC PALMS PL 3,TROPIC PALMS 3,Grouped,True
1243462914,TROPIC PALMS PLAT 2 REPLAT,TROPIC PALMS PL 4,TROPIC PALMS 4,Grouped,True
1243462904,TROPIC PALMS PL 2 IN PB 25 PGS 135 & 136,TROPIC PALMS REPL OF,TROPIC PALMS OF,Grouped,True
1243463306,TROPIC TOWERS IN,TROPIC TOWERS IN,TROPIC TOWERS IN,Grouped,False
1243462859,TROPIC VIEW COND DECL FILED 5-29-85 IN OR4556P1916,TROPIC VIEW COND DECL,TROPIC VIEW COND,Grouped,True
1243462177,TURTLE BEACH PLAT,TURTLE BEACH PLAT,TURTLE BEACH PLAT,Grouped,False
1243462182,TURTLE BEACH SOUTH,TURTLE BEACH SOUTH,TURTLE BEACH SOUTH,Grouped,False
1243460949,TWELVE-O-TWO COND DECL FILED 1-16-80,TWELVEOTWO COND DECL FILED,TWELVEOTWO COND FILED,Grouped,True
1242462518,VALENCIA COURT,VALENCIA COURT,VALENCIA COURT,Grouped,False
1243460942,VALHALLA COND,VALHALLA COND,VALHALLA COND,Grouped,False
1243461676,VENETIAN DRIVE TOWNHOUSE COND  DECL FILED 5-13-81,VENETIAN DRIVE TOWNHOUSE COND,VENETIAN DRIVE TOWNHOUSE,Grouped,True
1243461681,VENETIAN VILLAGE COND DECL FILED 4-6-84,VENETIAN VILLAGE COND DECL,VENETIAN VILLAGE COND,Grouped,True
1243463024,VERONA WOODS,VERONA WOODS,VERONA WOODS,Grouped,False
12434616D3,VETERANS PARK,VETERANS PARK,VETERANS PARK,Grouped,False
12434616E1,VIA MARINA,VIA MARINA,VIA MARINA,Grouped,False
1243460836,VICTORIAN GARDENS,VICTORIAN GARDENS,VICTORIAN GARDENS,Grouped,False
1243462078,VILLAGE AT DELRAY,VILLAGE AT DELRAY,VILLAGE AT DELRAY,Grouped,False
1243462081,VILLAGE SQUARE AT DELRAY BEACH,VILLAGE AT DELRAY,VILLAGE AT DELRAY,Grouped,True
1243462075,VILLAGE AT SWINTON SQUARE,VILLAGE AT SWINTON SQUARE,VILLAGE AT SWINTON,Grouped,True
1243462077,VILLAGE AT SWINTON SQUARE CONDOMINIUM,VILLAGE AT SWINTON SQUARE,VILLAGE AT SWINTON,Grouped,True
12434616G5,VILLAGE GRANDE OF DELRAY BEACH,VILLAGE GRANDE OF DELRAY,VILLAGE GRANDE OF,Grouped,True
1242461334,VILLAS D ESTE,VILLAS D ESTE,VILLAS D ESTE,Grouped,False
12434616J2,VILLAS IN THE GROVE (DEACTIVATED),VILLAS IN THE GROVE,VILLAS IN THE,Grouped,True
1243462870,VILLAS OF OCEAN CREST,VILLAS OF OCEAN CREST,VILLAS OF OCEAN,Grouped,True
1243462184,VILLAS SOBRE DEL MAR,VILLAS SOBRE DEL MAR,VILLAS SOBRE DEL,Grouped,True
1243461625,VISTA DEL MAR DELRAY BCH IN,VISTA DEL MAR DELRAY,VISTA DEL MAR,Grouped,True
1243461940,VISTA LAGO COND 18-A DECL FILED 6-28-85 IN,VISTA LAGO COND 19ABC,VISTA LAGO COND,Grouped,True
1243461937,VISTA LAGO COND 19-ABC DECL FILED 11-5-84,VISTA LAGO COND 19ABC,VISTA LAGO COND,Grouped,True
1243462048,WALLACE BILL NISSAN (DEACTIVATED),WALLACE BILL NISSAN DEACTIVATED,WALLACE BILL NISSAN,Grouped,True
1243462062,WALLACE DODGE REPL (DEACTIVATED),WALLACE DODGE DEACTIVATED,WALLACE DODGE DEACTIVATED,Grouped,True
1243462076,WALLACE DRIVE COMMERCE CENTER CONDOMINIUM,WALLACE DRIVE COMMERCE CENTER,WALLACE DRIVE COMMERCE,Grouped,True
1243462074,WALLACE DRIVE COMMERCE CENTER,WALLACE DRIVE COMMERCE CENTER,WALLACE DRIVE COMMERCE,Grouped,True
1243462083,WALLACE FORD REPLAT,WALLACE FORD REPLAT,WALLACE FORD,Grouped,True
1243462060,WALLACE DODGE (DEACTIVATED),WALLACE FORD DEACTIVATED,WALLACE FORD DEACTIVATED,Grouped,True
1243462053,WALLACE FORD (DEACTIVATED),WALLACE FORD DEACTIVATED,WALLACE FORD DEACTIVATED,Grouped,True
12434616B7,WALLACE SQUARE,WALLACE SQUARE,WALLACE SQUARE,Grouped,False
1242462628,WALMART CENTER,WALMART CENTER,WALMART CENTER,Simple,False
1243462172,WASHINGTON MUTUAL DELRAY BEACH,WASHINGTON MUTUAL DELRAY BEACH,WASHINGTON MUTUAL DELRAY,Grouped,True
1243462941,WATERFORD PARK,WATERFORD PARK,WATERFORD PARK,Grouped,False
1243462927,WATERFORD VILLAGE,WATERFORD VILLAGE,WATERFORD VILLAGE,Grouped,False
1243460738,WATERS EDGE AT DELRAY BEACH,WATERS EDGE AT DELRAY,WATERS EDGE AT,Grouped,True
1243462120,WATERVIEW APTS COND DECL IN,WATERVIEW APTS COND DECL,WATERVIEW APTS COND,Grouped,True
1243461662,WATERWAY EAST COND,WATERWAY EAST COND,WATERWAY EAST COND,Grouped,False
1243461617,WATERWAY LANE IN,WATERWAY LANE IN,WATERWAY LANE IN,Grouped,False
1243460955,WATERWAY NORTH COND DECL FILED 3-17-82,WATERWAY NORTH COND DECL,WATERWAY NORTH COND,Grouped,True
1243461641,WEDGEWOOD ARMS COND DECL IN,WEDGEWOOD ARMS COND DECL,WEDGEWOOD ARMS COND,Grouped,True
1243461606,WELLBROCK SUB IN,WELLBROCK SUB IN,WELLBROCK IN,Grouped,True
1243461765,WEST SETTLERS CONDO,WEST SETTLERS CONDO,WEST SETTLERS CONDO,Grouped,False
1243461726,WEST SIDE HGTS DELRAY IN,WEST SIDE HGTS DELRAY,WEST SIDE HGTS,Grouped,True
12434616K1,WESTON PALMS CONDOMINIUM,WESTON PALMS CONDOMINIUM,WESTON PALMS CONDOMINIUM,Grouped,False
1243461621,WHEATLEYS SUB IN,WHEATLEYS SUB IN,WHEATLEYS IN,Grouped,True
1243461716,WHIDDENS SUB IN,WHIDDENS SUB IN,WHIDDENS IN,Grouped,True
1243463036,WHISPERING OAKS,WHISPERING OAKS,WHISPERING OAKS,Grouped,False
1243462173,WHITE COLUMNS CONDOMINIUM,WHITE COLUMNS CONDOMINIUM,WHITE COLUMNS CONDOMINIUM,Grouped,False
1243461733,WILLIAMS SUB IN,WILLIAMS SUB IN,WILLIAMS IN,Grouped,True
1243461656,WILLIAMSBURG INN COND,WILLIAMSBURG INN COND,WILLIAMSBURG INN COND,Grouped,False
1243461629,WILLIAMSON DEIBEL SUB IN,WILLIAMSON DEIBEL SUB IN,WILLIAMSON DEIBEL IN,Grouped,True
1243461655,WINDEMERE HOUSE COND,WINDEMERE HOUSE COND,WINDEMERE HOUSE COND,Grouped,False
12434616N4,WINDSOR,WINDSOR,WINDSOR,Grouped,False
1243461691,WINDSOR APTS INC,WINDSOR APTS INC,WINDSOR APTS INC,Grouped,False
12434616E4,WINDSOR COURT,WINDSOR COURT,WINDSOR COURT,Grouped,False
1242461202,WINDWARD PALMS,WINDWARD PALMS,WINDWARD PALMS,Grouped,False
1242461327,WINDYCREEK,WINDYCREEK,WINDYCREEK,Grouped,False
1242461220,WINTERPLACE PUD IN,WINTERPLACE PUD IN,WINTERPLACE PUD IN,Grouped,False
1243461931,WOODBROOKE COND 1 & 2 IN OR3252P322 & OR3432P719,WOODBROOKE COND 1 2,WOODBROOKE COND 1,Grouped,True
1243463005,WOODVUE,WOODVUE,WOODVUE,Grouped,False
12434616J3,WORTHING PLACE BLK 69,WORTHING PLACE BLK 69,WORTHING PLACE BLK,Grouped,True
12434616M1,WORTHING PLACE BLK 77 REPL,WORTHING PLACE BLK 69,WORTHING PLACE BLK,Grouped,True
12434616K6,WORTHING PLACE (DEACTIVATED),WORTHING PLACE DEACTIVATED,WORTHING PLACE DEACTIVATED,Grouped,True
1243461819,XYZ PLAT,XYZ PLAT,XYZ PLAT,Grouped,False
12434616L4,YACHT CLUB AT DELRAY BEACH (DEACTIVATED),YACHT CLUB AT DELRAY,YACHT CLUB AT,Grouped,True
1243460823,YE LITTLE WOOD,YE LITTLE WOOD,YE LITTLE WOOD,Grouped,False
1243461836,YU BROTHERS FOOD DIST FACILITY (DEACT),YU BROTHERS FOOD DIST,YU BROTHERS FOOD,Grouped,True
